id,year,title,petitioner,respondent,adv_sides_inferred,known_respondent_adv,win_side,is_eq_divided,votes_side_j__abe_fortas,votes_side_j__anthony_m_kennedy,votes_side_j__antonin_scalia,votes_side_j__arthur_j_goldberg,votes_side_j__brett_m_kavanaugh,votes_side_j__byron_r_white,votes_side_j__charles_e_whittaker,votes_side_j__clarence_thomas,votes_side_j__david_h_souter,votes_side_j__earl_warren,votes_side_j__elena_kagan,votes_side_j__felix_frankfurter,votes_side_j__harold_burton,votes_side_j__harry_a_blackmun,votes_side_j__hugo_l_black,votes_side_j__john_g_roberts_jr,votes_side_j__john_m_harlan2,votes_side_j__john_paul_stevens,votes_side_j__lewis_f_powell_jr,votes_side_j__neil_gorsuch,votes_side_j__potter_stewart,votes_side_j__ruth_bader_ginsburg,votes_side_j__samuel_a_alito_jr,votes_side_j__sandra_day_oconnor,votes_side_j__sherman_minton,votes_side_j__sonia_sotomayor,votes_side_j__stanley_reed,votes_side_j__stephen_g_breyer,votes_side_j__thurgood_marshall,votes_side_j__tom_c_clark,votes_side_j__warren_e_burger,votes_side_j__william_h_rehnquist,votes_side_j__william_j_brennan_jr,votes_side_j__william_o_douglas,advocates_1_id,advocates_1_side,advocates_2_id,advocates_2_side,advocates_3_id,advocates_3_side,advocates_4_id,advocates_4_side,advocates_5_id,advocates_5_side,advocates_6_id,advocates_6_side,advocates_7_id,advocates_7_side,advocates_8_id,advocates_8_side,advocates_9_id,advocates_9_side,advocates_10_id,advocates_10_side,advocates_11_id,advocates_11_side,advocates_12_id,advocates_12_side,advocates_13_id,advocates_13_side,advocates_14_id,advocates_14_side,advocates_15_id,advocates_15_side,advocates_16_id,advocates_16_side,advocates_17_id,advocates_17_side,advocates_18_id,advocates_18_side,advocates_19_id,advocates_19_side,advocates_20_id,advocates_20_side,advocates_21_id,advocates_21_side
1962_87,1962,"Local No. 438, Construction & General Laborers' Union, AFL-CIO v. Curry","Local No. 438, Construction & General Laborers' Union, AFL-CIO",Curry,True,False,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,john_s_patton,3.0,edwin_pearce,1.0,robert_b_langstaff,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_58,1962,Lombard v. Louisiana,Lombard,Louisiana,True,True,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,0.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,john_p_nelson_jr,1.0,jack_p_f_gremillion,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_236,1962,Lopez v. United States,German S. Lopez,United States,False,True,0.0,False,,,,1.0,,0.0,,,,0.0,,,,,0.0,,0.0,,,,0.0,,,,,,,,,0.0,,,1.0,1.0,edward_j_davis,1.0,louis_f_claiborne,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_38,1962,Los Angeles Meat & Provision Drivers Union v. United States,Los Angeles Meat & Provision Drivers Union,United States,True,False,0.0,False,,,,0.0,,0.0,,,,0.0,,,,,0.0,,0.0,,,,0.0,,,,,,,,,0.0,,,0.0,1.0,charles_k_hackler,3.0,robert_b_hummel,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_9,1962,Lynumn v. Illinois,Lynumn,Illinois,True,False,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,william_c_wines,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_61,1962,"Machinists v. Central Airlines, Inc.",Machinists,"Central Airlines, Inc.",True,False,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,charles_j_morris,1.0,bernard_dunau,3.0,luther_hudson,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_362,1962,Marchese v. United States,Marchese,United States,False,False,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,0.0,,,,1.0,,,,,,,,,0.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_240,1962,Maximov v. United States,Maximov,United States,True,True,0.0,False,,,,0.0,,0.0,,,,0.0,,,,,0.0,,0.0,,,,0.0,,,,,,,,,0.0,,,0.0,0.0,david_a_lindsay,1.0,louis_f_claiborne,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_107,1962,McCulloch v. Sociedad Nacional de Marineros de Honduras,McCulloch,Sociedad Nacional de Marineros de Honduras,True,False,0.0,False,,,,,,0.0,,,,0.0,,,,,0.0,,0.0,,,,0.0,,,,,,,,,0.0,,,0.0,0.0,archibald_cox,1.0,orison_s_marden,3.0,charles_s_rhyne,3.0,herman_e_cooper,3.0,dominick_l_manoli,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_480,1962,McNeese v. Board of Ed. for Community Unit School Dist. 187,"Louis McNeese, Jr., a minor, by Mabel McNeese, his mother and next friend et al.","Board of Education for Community Unit School Dist. 187, Cahoka, IL et al.",False,True,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,0.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,raymond_e_harth,1.0,howard_boman,0.0,robert_h_reiter,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_55,1962,Michigan National Bank v. Robertson,Michigan National Bank,Robertson,False,False,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_401,1962,"Moseley v. Electronic & Missile Facilities, Inc.",Moseley,"Electronic & Missile Facilities, Inc.",True,False,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,0.0,,,,,,,,,1.0,,,1.0,1.0,george_c_grant,3.0,newell_edenfield,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_134,1962,Namet v. United States,Namet,United States,True,False,0.0,False,,,,0.0,,0.0,,,,0.0,,,,,1.0,,0.0,,,,0.0,,,,,,,,,0.0,,,0.0,1.0,john_h_fitzgerald,3.0,stephen_j_pollak,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_5,1962,National Association for the Advancement of Colored People v. Button,National Association for the Advancement of Colored People,Button,False,True,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,0.0,,,,0.0,,,,,,,,,0.0,,,1.0,1.0,robert_l_carter,1.0,henry_t_wickham,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_288,1962,National labor Relations Board v. Erie Resistor Corporation,National labor Relations Board,Erie Resistor Corporation,True,False,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,norton_j_come,3.0,john_g_wayman,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_404,1962,National Labor Relations Board v. General Motors Corporation,National Labor Relations Board,General Motors Corporation,True,True,1.0,False,,,,,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,archibald_cox,1.0,harry_s_benjamin_jr,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_88,1962,National Labor Relations Board v. Reliance Fuel Oil Corporation,National Labor Relations Board,Reliance Fuel Oil Corporation,True,False,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,louis_f_claiborne,3.0,samuel_h_borenkind,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_104,1962,"New Jersey v. New York, Susquehanna & Western Railroad Company",New Jersey,"New York, Susquehanna & Western Railroad Company",True,True,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,william_gural,1.0,vincent_p_biunno,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_62,1962,Northern Natural Gas Company v. State Corporation Commission of Kansas,Northern Natural Gas Company,State Corporation Commission of Kansas,True,False,1.0,False,,,,0.0,,,,,,1.0,,,,,1.0,,0.0,,,,0.0,,,,,,,,,1.0,,,1.0,1.0,mark_h_adams_sr,3.0,charles_c_mccarter,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_513,1962,Norvell v. Illinois,Norvell,Illinois,True,True,0.0,False,,,,1.0,,0.0,,,,0.0,,,,,0.0,,0.0,,,,1.0,,,,,,,,,0.0,,,0.0,0.0,thomas_p_sullivan,1.0,william_c_wines,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_23,1962,"Pan American World Airways, Inc. v. United States","Pan American World Airways, Inc.",United States,True,False,1.0,False,,,,1.0,,1.0,,,,0.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,0.0,1.0,archibald_cox,1.0,david_w_peck,3.0,lawrence_j_mckay,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_19,1962,Paul v. United States,Paul,United States,True,False,0.0,False,,,,1.0,,0.0,,,,0.0,,,,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,0.0,0.0,john_fourt,3.0,archibald_cox,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_78,1962,Pearlman v. Reliance Insurance Company,Pearlman,Reliance Insurance Company,True,False,0.0,False,,,,0.0,,1.0,,,,0.0,,,,,0.0,,0.0,,,,0.0,,,,,,,,,0.0,,,0.0,0.0,raymond_t_miles,3.0,mark_n_turner,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_71,1962,Peterson v. City of Greenville,Peterson,City of Greenville,True,False,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,theodore_a_snyder_jr,3.0,matthew_j_perry,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_20,1962,Randolph v. Virginia,Randolph,Virginia,False,False,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_509,1962,Reed v. The Yaka,Reed,The Yaka,True,True,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,0.0,,,,0.0,,,,,,,,,1.0,,,1.0,1.0,abraham_e_freedman,1.0,t_e_byrne_jr,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_368,1962,"Retail Clerks International Association, Local 1625, AFL-CIO v. Schermerhorn","Retail Clerks International Association, Local 1625, AFL-CIO",Schermerhorn,True,False,1.0,False,,,,,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,s_g_lippman,3.0,bernard_b_weksler,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_528,1962,Riddell v. Monolith Portland Cement Company,Riddell,Monolith Portland Cement Company,False,False,1.0,False,,,,1.0,,,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_630,1962,Rideau v. Louisiana,Rideau,Louisiana,True,False,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,0.0,,,,1.0,,,,,,,,,0.0,,,1.0,1.0,fred_h_sievert_jr,3.0,frank_salter,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_248,1962,Rosenberg v. Fleuti,Rosenberg,Fleuti,True,False,1.0,False,,,,1.0,,0.0,,,,1.0,,,,,1.0,,0.0,,,,0.0,,,,,,,,,0.0,,,1.0,1.0,philip_r_monahan,3.0,hiram_w_kwan,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_202,1962,Sanders v. United States,Sanders,United States,True,False,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,0.0,,,,1.0,,,,,,,,,0.0,,,1.0,1.0,beatrice_rosenberg,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_80,1962,Schlude v. Commissioner of Internal Revenue,Schlude,Commissioner of Internal Revenue,True,True,0.0,False,,,,1.0,,0.0,,,,0.0,,,,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,0.0,1.0,carl_f_bauersfeld,1.0,louis_f_oberdorfer,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_251,1962,Schneider v. Rusk,Schneider,Rusk,False,False,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_142,1962,"School District of Abington Township, Pennsylvania v. Schempp","School District of Abington Township, Pennsylvania",Edward Lewis Schempp,True,False,0.0,False,,,,0.0,,0.0,,,,0.0,,,,,0.0,,0.0,,,,1.0,,,,,,,,,0.0,,,0.0,0.0,philip_h_ward_iii,3.0,phillip_h_ward,1.0,john_d_killian_iii,3.0,henry_w_sawyer_iii,3.0,leonard_j_kerpelman,3.0,francis_b_burch,1.0,george_w_baker_jr,3.0,thomas_b_finan,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_75,1962,Schroeder v. City of New York,Schroeder,City of New York,True,True,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,louis_b_scheinman,1.0,theodore_r_lee,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_414,1962,Shenker v. Baltimore & Ohio Railroad Company,Shenker,Baltimore & Ohio Railroad Company,True,True,1.0,False,,,,0.0,,1.0,,,,1.0,,,,,1.0,,0.0,,,,0.0,,,,,,,,,1.0,,,1.0,1.0,charles_alan_wright,1.0,alexander_h_hadden,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_526,1962,Sherbert v. Verner,Sherbert,Verner,True,True,1.0,False,,,,1.0,,0.0,,,,1.0,,,,,1.0,,0.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,william_d_donnelly,1.0,daniel_r_mcleod,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_16,1962,Shotwell Mfg. Company v. United States,Shotwell Mfg. Company,United States,True,False,0.0,False,,,,0.0,,0.0,,,,1.0,,,,,1.0,,0.0,,,,0.0,,,,,,,,,0.0,,,0.0,1.0,george_b_christensen,1.0,william_t_kirby,3.0,joseph_m_howard,3.0,louis_f_oberdorfer,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_67,1962,Shuttlesworth v. City of Birmingham,Shuttlesworth,City of Birmingham,True,True,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,0.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,constance_baker_motley,1.0,watts_e_davis,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_150,1962,Silver v. New York Stock Exchange,Silver,New York Stock Exchange,True,False,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,0.0,,,,0.0,,,,,,,,,1.0,,,1.0,1.0,david_i_shapiro,3.0,archibald_cox,3.0,a_donald_mackinnon,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_59,1962,Simler v. Conner,Simler,Conner,True,False,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,peyton_ford,3.0,john_b_ogden,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_13,1962,Smith v. Evening News Association,Smith,Evening News Association,True,True,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,0.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,thomas_e_harris,1.0,philip_t_van_zile_ii,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_667,1962,Smith v. Mississippi,Smith,Mississippi,True,True,0.0,False,,,,0.0,,0.0,,,,0.0,,,,,0.0,,0.0,,,,0.0,,,,,,,,,0.0,,,0.0,0.0,morris_b_abram,1.0,g_garland_lyell_jr,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_46,1962,Southern Construction Company v. Pickard,Southern Construction Company,Pickard,True,True,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,william_harbison,1.0,edward_gallagher,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_322,1962,Sperry v. Florida ex rel. Florida Bar,Sperry,Florida ex rel. Florida Bar,True,False,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,carlisle_m_moore,3.0,f_trowbridge_vom_baur,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_178,1962,State Tax Commission of Utah v. Pacific State Cast Iron Pipe Company,State Tax Commission of Utah,Pacific State Cast Iron Pipe Company,True,False,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,f_burton_howard,3.0,c_m_gilmour,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_8,1962,Townsend v. Sain,Charles Townsend,"Frank G. Sain, Sheriff of Cook County, Illinois",False,True,1.0,False,,,,1.0,,0.0,,,,1.0,,,,,1.0,,0.0,,,,0.0,,,,,,,,,0.0,,,1.0,1.0,george_n_leighton,1.0,edward_j_hladis,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_506,1962,United States v. Braverman,United States,Braverman,True,False,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,archibald_cox,3.0,frank_i_goodman,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_96,1962,United States v. Buffalo Sa v. Bank,United States v. Buffalo Sa,Bank,True,True,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,0.0,john_b_jones_jr,1.0,john_horace_little,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_529,1962,"United States v. Carlo Bianchi & Company, Inc.",United States,"Carlo Bianchi & Company, Inc.",True,True,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,0.0,,,,,,,,,1.0,,,1.0,0.0,david_l_rose,1.0,william_h_matthews,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_81,1962,United States v. Georgia Public Service Commission,United States,Georgia Public Service Commission,True,False,1.0,False,,,,0.0,,1.0,,,,1.0,,,,,1.0,,0.0,,,,0.0,,,,,,,,,1.0,,,1.0,1.0,archibald_cox,3.0,paul_rodgers,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_21,1962,United States v. Gilmore,United States,Don Gilmore et ux.,True,True,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,0.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,0.0,eli_freed,0.0,wayne_g_barnett,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_148,1962,United States v. Haley,United States,Haley,False,False,0.0,False,,,,,,0.0,,,,0.0,,,,,0.0,,0.0,,,,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_42,1962,United States v. Lowe's Incorporated,United States,Lowe's Incorporated,True,False,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,0.0,,,,0.0,,,,,,,,,1.0,,,1.0,1.0,daniel_m_friedman,1.0,louis_nizer,3.0,myles_j_lane,3.0,mervin_c_pollak,3.0,justin_m_golenbock,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_464,1962,United States v. Muniz,United States,Muniz,True,False,0.0,False,,,,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,0.0,,,,,,,,,0.0,,,0.0,0.0,j_william_doolittle_jr,1.0,john_j_abt,3.0,richard_d_friedman,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_83,1962,United States v. Philadelphia National Bank,United States,Philadelphia National Bank,True,False,1.0,False,,,,1.0,,,,,,1.0,,,,,1.0,,0.0,,,,0.0,,,,,,,,,1.0,,,1.0,1.0,philip_price,1.0,arthur_r_littleton,3.0,lee_loevinger,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_405,1962,United States v. Pioneer American Insurance Company,United States,Pioneer American Insurance Company,True,True,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,0.0,richard_m_roberts,1.0,owen_c_pearce,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_69,1962,United States v. Sampson,United States,Sampson,True,True,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,0.0,howard_p_willens,1.0,randolph_w_thrower,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_438,1962,United States v. Singer Manufacturing Company,United States,Singer Manufacturing Company,True,False,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,0.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,daniel_m_friedman,3.0,arthur_e_pettit,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_424,1962,Watson v. City of Memphis,Watson,City of Memphis,True,False,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,thomas_r_prewitt,3.0,constance_baker_motley,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_200,1962,Wetzel v. Ohio,Wetzel,Ohio,False,False,0.0,False,,,,0.0,,0.0,,,,0.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_65,1962,Weyerhaeuser Steamship Company v. United States,Weyerhaeuser Steamship Company,United States,True,True,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,henry_r_rolph,1.0,anthony_l_mondello,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_493,1962,Wheeldin v. Wheeler,Wheeldin,Wheeler,True,True,0.0,False,,,,0.0,,0.0,,,,1.0,,,,,1.0,,0.0,,,,0.0,,,,,,,,,0.0,,,1.0,0.0,a_l_wirin,1.0,alan_s_rosenthal,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_305,1962,Whipple v. Commissioner,Whipple,Commissioner,True,False,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,0.0,charles_dillingham,3.0,archibald_cox,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_54,1962,White Motor Company v. United States,White Motor Company,United States,True,False,1.0,False,,,,1.0,,,,,,0.0,,,,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,1.0,1.0,archibald_cox,3.0,gerhard_a_gesell,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_600,1962,White v. Maryland,White,Maryland,True,False,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,fred_e_weisgal,1.0,robert_f_sweeney,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_133,1962,Williams v. Zuckert,Williams,Zuckert,True,True,0.0,False,,,,0.0,,0.0,,,,0.0,,,,,1.0,,0.0,,,,0.0,,,,,,,,,0.0,,,0.0,1.0,david_i_shapiro,1.0,stephen_j_pollak,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_140,1962,"Willner v. Committee on Character and Fitness, Appellate Division of the Supreme Court of New York, First Judicial Department",Willner,"Committee on Character and Fitness, Appellate Division of the Supreme Court of New York, First Judicial Department",True,True,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,0.0,,,,1.0,,,,,,,,,0.0,,,1.0,1.0,henry_waldman,1.0,daniel_m_cohen,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_72,1962,Wisconsin v. Federal Power Commission,Wisconsin,Federal Power Commission,True,False,0.0,False,,,,0.0,,0.0,,,,1.0,,,,,1.0,,0.0,,,,0.0,,,,,,,,,1.0,,,1.0,0.0,kent_h_brown,3.0,william_m_bennett,3.0,j_david_mann_jr,3.0,richard_a_solomon,1.0,kenneth_heady,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_70,1962,Wolf v. Weinstein,Irving J. Wolf et al.,Arnold A. Weinstein et al.,False,True,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,0.0,,,,0.0,,,,,,,,,1.0,,,1.0,1.0,melvin_lloyd_robbins,1.0,alex_l_rosen,0.0,harold_harper,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_36,1962,Wong Sun v. United States,Wong Sun and James Wah Toy,United States,True,False,1.0,False,,,,1.0,,0.0,,,,1.0,,,,,1.0,,0.0,,,,0.0,,,,,,,,,0.0,,,1.0,1.0,edward_bennett_williams,1.0,archibald_cox,3.0,j_william_doolittle_jr,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_68,1962,Wright v. Georgia,Nathaniel  Wright et al.,Georgia,False,True,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,james_m_nabrit_iii,1.0,sylvan_a_garfunkel,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963_58,1963,"A. L. Mechling Barge Lines, Inc. v. United States","A. L. Mechling Barge Lines, Inc.",United States,True,False,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,edward_b_hayes,3.0,harold_e_spencer,1.0,frank_i_goodman,3.0,h_neil_garson,3.0,richard_j_murphy,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
